id,title,price,area_in_words,address,created_at,updated_at,price_in_words,external_id,district,ward_name,area,district_id,ward_id,agent_id,lat,long,prop_type,address1
4693,"Bán đất MT đường Tên Lửa, Bình Trị Đông B,Bình Tân.SHR. Giá 1tỷ7.XDTD",1790000000,90 m2,"Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:28.293273,2022-07-15 17:17:16.028404,1 tỷ 790 triệu,id21575012,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,78,106.609161,10.742732,dat tho cu,
5758,"Bán đất MT đường Số 34B, Bình Trị Đông B, 4.5 x 23m, Giá 7.5 Tỷ. khu T",7500000000,104 m2,"Đường số 34, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:35.974647,2022-07-15 17:17:21.352085,7 tỷ 500 triệu,id21154685,Quận Bình Tân,Phường Bình Trị Đông B,104.0,16,153,123,106.607015,10.746811,dat tho cu,
6276,"72 nền đất MT Hồ Ngọc Lãm giá F0 chỉ 1.1 tỉ/nền 110m2, SHR MT Nhựa 12m",1100000000,110 m2,"Hồ Học Lãm, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:39.706997,2022-07-16 17:28:15.202024,1 tỷ 100 triệu,id21276101,Quận Bình Tân,Phường Bình Trị Đông B,110.0,16,153,150,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4783,"tôi cần bán lại lô đất nằm trên đường Hương Lộ 2, giao với Mã Lò, BT",3900000000,72 m2,"Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:28.840827,2022-07-15 17:17:28.611557,3 tỷ 900 triệu,id21587064,Quận Bình Tân,Phường Bình Trị Đông B,72.0,16,153,155,106.609161,10.742732,dat tho cu,
7088,"Bán nền đất 5m x20m mặt tiền Trần Văn Giàu , Gần AEON Bình Tân",4250000000,100 m2,"Đường số 7, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 727010, Việt Nam",2022-07-04 16:43:45.699915,2022-07-07 09:57:38.149357,4 tỷ 250 triệu,id21075629,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,165,106.608774,10.751849,dat tho cu,
6920,"NH Thanh Lý Nền Đất Khu Tên Lửa,Vị trí đắt địa,Gần Bv Và BXMT-Aeon",4284000000,102 m2,"Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:44.663193,2022-07-15 17:17:59.623493,4 tỷ 284 triệu,id21075374,Quận Bình Tân,Phường Bình Trị Đông B,102.0,16,153,162,106.608774,10.751849,dat tho cu,
5026,"Đất MTKD đường số 1 vị trí đẹp 6x21m, giá 23 tỷ. Khu Tên Lửa.",23000000000,126 m2,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:30.524036,2022-07-07 09:57:24.496545,23 tỷ,id21487504,Quận Bình Tân,Phường Bình Trị Đông B,126.0,16,153,135,106.609161,10.742732,dat tho cu,
4625,"Chính Chủ bán gấp nền đất 56m2 Bình Tân, p.Tân Tạo, MT tỉnh lộ 10",2240000000,56 m2,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:27.833454,2022-07-07 09:57:19.498154,2 tỷ 240 triệu,id21464378,Quận Bình Tân,Phường Bình Trị Đông B,56.0,16,153,2,106.609161,10.742732,dat tho cu,
4454,Bán nền biệt thự đường số 30 P. Bình Trị Đông B. Q. Bình Tân. 10 x 20m,21000000000,200 m2,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:26.375887,2022-07-07 09:57:19.539445,21 tỷ,id21569226,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,124,106.609161,10.742732,dat tho cu,
4645,Bán đất hẽm 1xẹc 673 tỉnh lộ 10 công nhận đủ,5300000000,62 m2,"Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:27.886171,2022-07-16 17:30:29.327102,5 tỷ 300 triệu,id21656018,Quận Bình Tân,Phường Bình Trị Đông B,62.0,16,153,847,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4575,Cần Bán 3 Nền LK 390M2 Đối Diện KCN Pouyuen Đường  Container 20m Chạy,2250000000,130 m2,"Trần Văn Giàu, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:27.474241,2022-07-16 17:30:22.375189,2 tỷ 250 triệu,id21690109,Quận Bình Tân,Phường Bình Trị Đông B,130.0,16,153,237,106.536877,10.818287,dat tho cu,"Phạm Văn Hai, Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam"
4169,"Bán đất MT đường Số 30, P. Bình Trị Đông B, 5 x 20m, giá 12.8 tỷ.",12800000000,100 m2,"Đường số 30, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:24.449974,2022-07-16 17:30:25.032079,12 tỷ 800 triệu,id21670824,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4718,Cần bán 2 nền liền kề đối diện bệnh viện bình tân hương lộ 2,2600000000,65 m2,"Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:28.399006,2022-07-16 17:30:45.690671,2 tỷ 600 triệu,id21648685,Quận Bình Tân,Phường Bình Trị Đông B,65.0,16,153,900,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4561,"Bán đất mặt tiền đường Số 1, P. Bình Trị Đông B, khu Tên Lửa, 6 x 20m,",20000000000,120 m2,"Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",2022-07-04 16:43:27.426678,2022-07-15 17:20:12.957171,20 tỷ,id20366874,Quận Bình Tân,Phường Bình Trị Đông B,120.0,16,153,123,106.611907,10.747902,dat tho cu,
4709,"Bán lô đất 72m2 đường Mã Lò và Hương Lộ 2, tiện ở hoặc kinh doanh",2880000000,72 m2,"Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:28.372866,2022-07-16 17:30:42.057891,2 tỷ 880 triệu,id21586164,Quận Bình Tân,Phường Bình Trị Đông B,72.0,16,153,875,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4724,Bán lô đất kế góc 5x12=60m2 đối diện nhà thuốc tây 115,2400000000,60 m2,"Đường số 12B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:28.4141,2022-07-16 17:30:42.873213,2 tỷ 400 triệu,id21646280,Quận Bình Tân,Phường Bình Trị Đông B,60.0,16,153,900,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4827,"5 suất ngoại giao cuối cùng 5x20, MT đường mở rộng 32m thủ thừa, LA",1400000000,100 m2,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:29.163123,2022-07-07 09:57:23.387328,1 tỷ 400 triệu,id21574469,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,908,106.609161,10.742732,dat tho cu,
4830,Kẹt tiền nên cần bán gấp lô đất 85m2 nằm trên đường võ văn vân,2800000000,85 m2,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:29.171834,2022-07-07 09:57:23.394598,2 tỷ 800 triệu,id21440067,Quận Bình Tân,Phường Bình Trị Đông B,85.0,16,153,155,106.609161,10.742732,dat tho cu,
5191,"Bán đất MT đường Số 34B, P. Bình Trị Đông B, 4.5 x 23m, giá 7.5 tỷ. kh",7500000000,104 m2,,2022-07-04 16:43:32.083422,2022-07-07 09:57:25.117208,7 tỷ 500 triệu,id21160941,Quận Bình Tân,Phường Bình Trị Đông B,104.0,16,153,123,,,dat tho cu,
5204,"Bán đất MT đường Số 1, P. Bình Trị Đông B, 5 x 20m, 13 tỷ. khu Tên Lửa",13000000000,100 m2,,2022-07-04 16:43:32.207903,2022-07-07 09:57:25.613876,13 tỷ,id21071679,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
4931,Bán gấp 02 nền đất xây nhà phố kinh doanh hoặc xưởng Bình Tân TPHCM,2850000000,84 m2,"Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:29.936896,2022-07-16 17:31:15.689358,2 tỷ 850 triệu,id21466426,Quận Bình Tân,Phường Bình Trị Đông B,84.0,16,153,2,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5721,"Bán đất MTKD đường Số 19, P. Bình Trị Đông B, 4.5 x 15m, giá 11.2 tỷ.",11200000000,68 m2,,2022-07-04 16:43:35.872646,2022-07-07 09:57:28.447407,11 tỷ 200 triệu,id21012268,Quận Bình Tân,Phường Bình Trị Đông B,68.0,16,153,123,,,dat tho cu,
5734,"Bán đất MT đường Số 43, P. Bình Trị Đông B, khu Tên Lửa, 8 x 23m,",7500000000,184 m2,,2022-07-04 16:43:35.908952,2022-07-07 09:57:29.086526,7 tỷ 500 triệu,id20905856,Quận Bình Tân,Phường Bình Trị Đông B,184.0,16,153,123,,,dat tho cu,
5940,"Bán đất MT đường Số 21, P. Bình Trị Đông B, 4.5 x 20m, giá 8 tỷ. khu T",8000000000,90 m2,,2022-07-04 16:43:37.367888,2022-07-07 09:57:30.756172,8 tỷ,id20991735,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,,,dat tho cu,
5888,"Bán Đất MT Đường Số 17A , Khu Tên Lửa, Bình Tân, 4.5 x 20m Giá 8.6 Tỷ",8600000000,90 m2,"Đường số 17A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",2022-07-04 16:43:36.968824,2022-07-16 17:31:50.358997,8 tỷ 600 triệu,id20387840,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,106.610036,10.742487,dat tho cu,"Khu Siêu Thị - Aeon Bình Tân, Đường Số 17A, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 700000, Việt Nam"
5641,"Bán đất MT đường Số 34A, P. Bình Trị Đông B, 4 x 17m, 5,6 tỷ. khu Tên",5600000000,68 m2,"Đường số 34A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",2022-07-04 16:43:35.343726,2022-07-16 17:31:51.347427,5 tỷ 600 triệu,id20423950,Quận Bình Tân,Phường Bình Trị Đông B,68.0,16,153,123,106.608391,10.745429,dat tho cu,"Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5404,"Cần bán đất biệt thự khu tên lửa giá 17,2 tỷ dt 10x19.5m đường số 19A",17200000000,195 m2,"Đường số 19A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:33.707798,2022-07-16 17:31:53.787266,17 tỷ 200 triệu,id21270043,Quận Bình Tân,Phường Bình Trị Đông B,195.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6210,"Đất 90m2 Đường số 7,Bình Tân gần Aeon,sổ hồng riêng",3510000000,90 m2,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:39.328436,2022-07-07 09:57:32.225696,3 tỷ 510 triệu,id21218576,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,767,106.609161,10.742732,dat tho cu,
6087,"Bán đất MT đường Số 30, P. Bình Trị Đông B, 5 x 20m, giá 12.5 tỷ. khu",12500000000,100 m2,"Đường số 30, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:38.303699,2022-07-16 17:32:47.973407,12 tỷ 500 triệu,id21326581,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6148,"Bán đất đường 13 ao sen,5x20m giá 8,8 tỷ thương lượng.",8800000000,100 m2,"Đường số 13, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",2022-07-04 16:43:38.801133,2022-07-15 17:22:19.233249,8 tỷ 800 triệu,id20408771,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.610120,10.744859,dat tho cu,
6010,"Bán đất MT đường Số 1C, P. Bình Trị Đông B, 5 x 20m, giá 7.8 tỷ. khu T",7800000000,100 m2,"Đường số 1C, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:37.819102,2022-07-16 17:32:48.05076,7 tỷ 800 triệu,id21393413,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6614,bán gấp căn biệt thự 220m2 gốc đường sô 3 và 12 BT,13000000000,220 m2,,2022-07-04 16:43:42.460166,2022-07-07 09:57:35.169985,13 tỷ,id21159530,Quận Bình Tân,Phường Bình Trị Đông B,220.0,16,153,804,,,dat tho cu,
6774,VIB hỗ trợ Thanh Lý Đất Nền-Tên Lửa -BX Miên Tây - Q6 - Bùi Tư Toàn,3200000000,100 m2,"Tên Lửa, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:43.56618,2022-07-07 09:57:36.165104,3 tỷ 200 triệu,id21040771,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,151,106.612437,10.746403,dat tho cu,
6868,"Tôi cần bán nền đất Khu Tên Lửa,Vị trí đắc địa,gần BV CIH và BXMT",4536000000,108 m2,,2022-07-04 16:43:44.189778,2022-07-07 09:57:37.01363,4 tỷ 536 triệu,id21050979,Quận Bình Tân,Phường Bình Trị Đông B,108.0,16,153,162,,,dat tho cu,
7161,"Ngộp lãi ngân hàng, vợ chồng tôi bán rẻ miếng đất 260m2-sổ hồng riêng",8320000000,260 m2,,2022-07-04 16:43:46.231214,2022-07-07 09:57:39.053141,8 tỷ 320 triệu,id21006262,Quận Bình Tân,Phường Bình Trị Đông B,260.0,16,153,144,,,dat tho cu,
7026,"Lô đất 5x25m, mặt tiền đường lớn, KDC Tên Lửa,Mặt Bằng kinh doanh",5250000000,125 m2,"Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:45.229054,2022-07-16 17:33:19.336299,5 tỷ 250 triệu,id21050303,Quận Bình Tân,Phường Bình Trị Đông B,125.0,16,153,165,106.612437,10.746403,dat tho cu,"Tên Lửa, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6507,"Thanh lý 2 nền đất 84m2 gần Aeon Bình Tân, mặt tiền đường nhựa 20m,",2700000000,84 m2,"Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:41.460148,2022-07-15 17:22:55.196459,2 tỷ 700 triệu,id21268570,Quận Bình Tân,Phường Bình Trị Đông B,84.0,16,153,900,106.609161,10.742732,dat tho cu,
6778,VIB hỗ trợ Thanh Lý Đất Nền-Tên Lửa -BX Miên Tây - Q6 - Bùi Tư Toàn,3200000000,100 m2,"Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:43.578987,2022-07-15 17:22:57.142993,3 tỷ 200 triệu,id21040779,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,151,106.608774,10.751849,dat tho cu,
5738,"Cần bán lô đất góc nhà phố giá 11,5 tỷ dt 5x20m",11500000000,100 m2,"Đường số 3, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:35.918297,2022-07-16 08:57:41.472528,11 tỷ 500 triệu,id21244312,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
13929,"Bán đất MT đường 32A, Bình Trị Đông B, Bình Tân, 5x20m, giá 10 tỷ",10000000000,100 m2,"Đường số 32A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-07 09:57:20.364564,2022-07-16 08:28:39.986956,10 tỷ,id21715714,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,124,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
13945,Thông báo chính thức từ ngân hàng Quốc Tế VIB hỗ trợ thanh lý 6 lô góc,4000000000,94 m2,"Đường số 17A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-07 09:57:39.516245,2022-07-16 08:28:23.826973,4 tỷ,id21036352,Quận Bình Tân,Phường Bình Trị Đông B,94.0,16,153,155,106.611931,10.742750,dat tho cu,"1 Đường Số 17A, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 700000, Việt Nam"
5333,"Bán đất biệt thự MT đường Số 28, ngay Aeon Bình Tân , 10 x 20m, giá 18",18000000000,200 m2,"Đường số 28, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:33.224331,2022-07-16 08:37:18.770226,18 tỷ,id21401409,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6086,"Bán đất MT đường Số 30, P. Bình Trị Đông B, 4.5 x 20m, giá 7.8 tỷ. khu",7800000000,90 m2,"Đường số 30, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:38.296762,2022-07-16 08:35:00.471637,7 tỷ 800 triệu,id21326532,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4171,"Bán đất MT đường Số 30, P. Bình Trị Đông B, 5 x 20m, giá 12.5 tỷ",12500000000,100 m2,"Đường số 30, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:24.479553,2022-07-16 08:35:09.309871,12 tỷ 500 triệu,id21670830,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5414,"Bán đất MT đường Số 1C, đối diện công viên, 5 x 20m, giá 7,8 tỷ. khu T",7800000000,100 m2,"Đường số 1C, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:33.741203,2022-07-16 08:36:32.230267,7 tỷ 800 triệu,id21361102,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4296,"Bán nền Biệt thự MT đường 13, Bình Trị Đông B, Bình Tân, 8.2x20m",16500000000,164 m2,"Đường số 13, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:25.19007,2022-07-16 08:36:11.138681,16 tỷ 500 triệu,id21647975,Quận Bình Tân,Phường Bình Trị Đông B,164.0,16,153,124,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6809,Thanh lý gấp trong tuần -2 nền nhà phố -Giá thật - vị trí thật 100%.,6400000000,200 m2,"Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:43.660002,2022-07-16 08:37:24.676128,6 tỷ 400 triệu,id21099192,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,237,106.608774,10.751849,dat tho cu,"Đường số 7, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 727010, Việt Nam"
4193,"Bán cặp nền biệt thự MT đường Số 1, P. Bình Trị Đông B, 20 x 20m, giá",62000000000,400 m2,"Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:24.546894,2022-07-16 08:36:08.431722,62 tỷ,id21584978,Quận Bình Tân,Phường Bình Trị Đông B,400.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
7032,Ngân Hàng Quốc tế VIB hỗ trợ thanh lý nhà đất khu vực BXMT,3210000000,100 m2,"Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:45.273613,2022-07-16 08:36:38.205488,3 tỷ 210 triệu,id21150719,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,165,106.612437,10.746403,dat tho cu,"Tên Lửa, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5538,"Bán nền biệt thự đối diện cv MT đường Số 34 ( nhỏ ), gần Aeon Mall, 10",19500000000,200 m2,"Đường số 34A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:34.614274,2022-07-16 08:36:56.068549,19 tỷ 500 triệu,id21270066,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5263,"Bán đất MTKD đường Số 5, P. Bình Trị Đông B, 5 x 20m, giá 9,3 tỷ. khu",9300000000,100 m2,"Đường số 5, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:32.611643,2022-07-16 08:39:15.000863,9 tỷ 300 triệu,id21396003,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6593,"Chủ ngộp mở quán nhậu, bán gấp nền đất đang cho thuê giữ xe",2800000000,80 m2,"Đường số 24, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:42.055943,2022-07-16 08:38:57.485565,2 tỷ 800 triệu,id21218876,Quận Bình Tân,Phường Bình Trị Đông B,80.0,16,153,469,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6069,Cần bán lô đất biệt thự đường số 34 giá 24 tỷ dt 10x20m,24000000000,200 m2,"Đường số 34, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:38.225436,2022-07-16 08:42:24.994282,24 tỷ,id21392096,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4586,Cần ra nhanh lô góc 2MT 6X19m KDC Tên Lủa đối diện KCN Pouyuen giá tốt,2280000000,114 m2,"Trần Văn Giàu, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:27.510824,2022-07-16 08:42:36.876427,2 tỷ 280 triệu,id21694656,Quận Bình Tân,Phường Bình Trị Đông B,114.0,16,153,237,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4108,Bán 2 nền biệt thự đường số 33A giá 17.5 tỷ/nền khu tên lửa vị trí đẹp,17500000000,216 m2,"Đường số 33A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:23.989009,2022-07-16 08:43:33.191263,17 tỷ 500 triệu,id21697513,Quận Bình Tân,Phường Bình Trị Đông B,216.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4695,"Đất mặt tiền 5x20 vuông vức khu Tên Lửa, Bình Tân",12000000000,100 m2,"Đường số 13, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:28.306666,2022-07-16 08:44:20.016009,12 tỷ,id21622554,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,874,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4589,CDT Khu Tên Lửa Mở Bán 39 Nền Đất VIP Nhất Quận Bình Tân Giá Đầu Tư,3050000000,56 m2,"Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:27.518838,2022-07-16 08:44:52.675212,3 tỷ 50 triệu,id21588925,Quận Bình Tân,Phường Bình Trị Đông B,56.0,16,153,237,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5071,"Đất 4x20 MT đường 25A khu Tên Lửa, Bình Tân, 7.8 tỷ",7800000000,80 m2,"Đường số 25A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:31.225237,2022-07-16 08:45:13.779035,7 tỷ 800 triệu,id21425276,Quận Bình Tân,Phường Bình Trị Đông B,80.0,16,153,914,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6152,"Bán đất MT đường Số 44, P. Tân Tạo, 5 x 20m, giá 7 tỷ. khu Tên Lửa",7000000000,100 m2,"Đường số 44, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:38.810622,2022-07-16 08:45:45.8651,7 tỷ,id20903204,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.600254,10.752727,dat tho cu,"QJ32+33M, Đường số 44, Tân Tạo, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6559,Chấp nhận cắt lỗ 400 triệu bán gấp 2 nền liền kề 180m2 ở quận Bình Tân,5760000000,180 m2,"Đường số 17A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:41.964345,2022-07-16 08:46:06.721601,5 tỷ 760 triệu,id21217312,Quận Bình Tân,Phường Bình Trị Đông B,180.0,16,153,155,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
4788,còn sót vài lô nội bộ trong giỏ hàng dự án cháy khét mù,800000000,100 m2,"Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:28.871335,2022-07-16 08:47:27.077711,800 triệu,id21542671,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,396,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
